country,id,un_region_name,short_name,name,value,direction
El Salvador,SLV,LAC,G,under_5_mortality_rate_1k_births,14.5,1
El Salvador,SLV,LAC,H,life_expec_at_birth_yrs,73.7,-1
El Salvador,SLV,LAC,I,univ_health_coverage_index,70.139,-1
El Salvador,SLV,LAC,J,net_primary_enrolment_rate,80.56424,-1
El Salvador,SLV,LAC,K,lower_secondary_completion_rate,78.20048,-1
El Salvador,SLV,LAC,L,literacy_rate_15_24_yrs_both_sexes,97.98045,-1
El Salvador,SLV,LAC,M,ratio_female_to_male_labour_force_rate,59.78732485,-1
El Salvador,SLV,LAC,N,population_rate_using_basic_drinking_water_services,93.01307096,-1
El Salvador,SLV,LAC,O,population_rate_using_basic_sanitation_services,91.12507367,-1
El Salvador,SLV,LAC,P,access_to_electricity_pop_rate,98.61889648,-1
El Salvador,SLV,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,86,-1
El Salvador,SLV,LAC,R,unemployment_rate,4.546000004,1
El Salvador,SLV,LAC,S,population_using_the_internet,31.25135241,-1
Suriname,SUR,LAC,A,global_index_score_2019,67.0335394,NA
Suriname,SUR,LAC,1a,index_to_be_defined,32.9664606,-1
Suriname,SUR,LAC,3a,inverse_global_index_2019,0.394087525,-1
Suriname,SUR,LAC,MJC1,mjc_criteria_sdr_mild_version,0.007261405,1
Suriname,SUR,LAC,MJC2,mjc_criteria_sdr_medium_version,0.007098541,1
Suriname,SUR,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.009048723,1
Suriname,SUR,LAC,MJC4,mjc_criteria_sdr_ponderated,0.007802889,1
Suriname,SUR,LAC,MJC5,mjc_criteria_equality,0.007472299,1
Suriname,SUR,LAC,MJC6,mjc_criteria_capacity,0.202744619,1
Suriname,SUR,LAC,MJC7,mjc_criteria_historical_responsability,0.248665718,1
Suriname,SUR,LAC,MJC8,mjc_criteria_present_responsability,0.241334366,1
Suriname,SUR,LAC,MJC9,mjc_criteria_ponderated,0.115754962,1
Suriname,SUR,LAC,5a,population_2019,573085,-1
Suriname,SUR,LAC,6a,gdp_per_capita_ppp_2017,13807.86113,1
Suriname,SUR,LAC,7a,cum_emissions_per_capita_1994_2017,5.958874324,-1
Suriname,SUR,LAC,8a,emissions_per_cap_2017,6.0374988,-1
Suriname,SUR,LAC,2a,poverty_ratio_320,30.69,1
Suriname,SUR,LAC,B,undernourishment_prevalence,7.6,1
Suriname,SUR,LAC,C,stunting_prevalence_under_5_yrs,8.8,1
Suriname,SUR,LAC,D,wasting_prevalence_in_children_under_5,5,1
Suriname,SUR,LAC,E,maternal_mortality_rate_per_100k_births,155,1
Suriname,SUR,LAC,F,neonatal_mortality_rate_1k_births,10.2,1
Suriname,SUR,LAC,G,under_5_mortality_rate_1k_births,19.6,1
Suriname,SUR,LAC,H,life_expec_at_birth_yrs,71.8,-1
Suriname,SUR,LAC,I,univ_health_coverage_index,62.508,-1
Suriname,SUR,LAC,J,net_primary_enrolment_rate,90.19028,-1
Suriname,SUR,LAC,K,lower_secondary_completion_rate,47.68701,-1
Suriname,SUR,LAC,L,literacy_rate_15_24_yrs_both_sexes,97.6679,-1
Suriname,SUR,LAC,M,ratio_female_to_male_labour_force_rate,64.34812237,-1
Suriname,SUR,LAC,N,population_rate_using_basic_drinking_water_services,94.68094181,-1
Suriname,SUR,LAC,O,population_rate_using_basic_sanitation_services,79.21919843,-1
Suriname,SUR,LAC,P,access_to_electricity_pop_rate,87.17631531,-1
Suriname,SUR,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,89.61,-1
Suriname,SUR,LAC,R,unemployment_rate,8.052000046,1
Suriname,SUR,LAC,S,population_using_the_internet,48.94517397,-1
Antigua and Barbuda,ATG,LAC,A,global_index_score_2019,67.08306453,NA
Antigua and Barbuda,ATG,LAC,1a,index_to_be_defined,32.91693547,-1
Antigua and Barbuda,ATG,LAC,3a,inverse_global_index_2019,0.39301422,-1
Antigua and Barbuda,ATG,LAC,MJC1,mjc_criteria_sdr_mild_version,0.002283049,1
Antigua and Barbuda,ATG,LAC,MJC2,mjc_criteria_sdr_medium_version,0.002229113,1
Antigua and Barbuda,ATG,LAC,MJC3,mjc_criteria_sdr_heavy_version,9.51113e-4,1
Antigua and Barbuda,ATG,LAC,MJC4,mjc_criteria_sdr_ponderated,0.001821092,1
Antigua and Barbuda,ATG,LAC,MJC5,mjc_criteria_equality,0.00235289,1
Antigua and Barbuda,ATG,LAC,MJC6,mjc_criteria_capacity,0.220216143,1
Antigua and Barbuda,ATG,LAC,MJC7,mjc_criteria_historical_responsability,0.389225326,1
Antigua and Barbuda,ATG,LAC,MJC8,mjc_criteria_present_responsability,0.34235882,1
Antigua and Barbuda,ATG,LAC,MJC9,mjc_criteria_ponderated,0.14754555,1
Antigua and Barbuda,ATG,LAC,5a,population_2019,104084,-1
Antigua and Barbuda,ATG,LAC,6a,gdp_per_capita_ppp_2017,21380.1574,1
Antigua and Barbuda,ATG,LAC,7a,cum_emissions_per_capita_1994_2017,6.889967872,-1
Antigua and Barbuda,ATG,LAC,8a,emissions_per_cap_2017,6.811805849,-1
Antigua and Barbuda,ATG,LAC,2a,poverty_ratio_320,NA,1
Antigua and Barbuda,ATG,LAC,B,undernourishment_prevalence,1.17,1
Antigua and Barbuda,ATG,LAC,C,stunting_prevalence_under_5_yrs,2.58,1
Antigua and Barbuda,ATG,LAC,D,wasting_prevalence_in_children_under_5,0.7,1
Antigua and Barbuda,ATG,LAC,E,maternal_mortality_rate_per_100k_births,NA,1
Antigua and Barbuda,ATG,LAC,F,neonatal_mortality_rate_1k_births,3.8,1
Antigua and Barbuda,ATG,LAC,G,under_5_mortality_rate_1k_births,7.4,1
Antigua and Barbuda,ATG,LAC,H,life_expec_at_birth_yrs,75,-1
Antigua and Barbuda,ATG,LAC,I,univ_health_coverage_index,71.552,-1
Antigua and Barbuda,ATG,LAC,J,net_primary_enrolment_rate,79.63518,-1
Antigua and Barbuda,ATG,LAC,K,lower_secondary_completion_rate,82.75261,-1
Antigua and Barbuda,ATG,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Antigua and Barbuda,ATG,LAC,M,ratio_female_to_male_labour_force_rate,NA,-1
Antigua and Barbuda,ATG,LAC,N,population_rate_using_basic_drinking_water_services,96.73918628,-1
Antigua and Barbuda,ATG,LAC,O,population_rate_using_basic_sanitation_services,87.50428238,-1
Antigua and Barbuda,ATG,LAC,P,access_to_electricity_pop_rate,97.35466766,-1
Antigua and Barbuda,ATG,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,98.75,-1
Antigua and Barbuda,ATG,LAC,R,unemployment_rate,NA,1
Antigua and Barbuda,ATG,LAC,S,population_using_the_internet,76,-1
"Bahamas, The",BHS,LAC,A,global_index_score_2019,67.08306453,NA
"Bahamas, The",BHS,LAC,1a,index_to_be_defined,32.91693547,-1
"Bahamas, The",BHS,LAC,3a,inverse_global_index_2019,0.39301422,-1
"Bahamas, The",BHS,LAC,MJC1,mjc_criteria_sdr_mild_version,0.003631163,1
"Bahamas, The",BHS,LAC,MJC2,mjc_criteria_sdr_medium_version,0.003545379,1
"Bahamas, The",BHS,LAC,MJC3,mjc_criteria_sdr_heavy_version,9.27398e-4,1
"Bahamas, The",BHS,LAC,MJC4,mjc_criteria_sdr_ponderated,0.002701313,1
"Bahamas, The",BHS,LAC,MJC5,mjc_criteria_equality,0.003742245,1
"Bahamas, The",BHS,LAC,MJC6,mjc_criteria_capacity,0.16595061,1
"Bahamas, The",BHS,LAC,MJC7,mjc_criteria_historical_responsability,0.281565423,1
"Bahamas, The",BHS,LAC,MJC8,mjc_criteria_present_responsability,0.275124755,1
"Bahamas, The",BHS,LAC,MJC9,mjc_criteria_ponderated,0.112684814,1
"Bahamas, The",BHS,LAC,5a,population_2019,403095,-1
"Bahamas, The",BHS,LAC,6a,gdp_per_capita_ppp_2017,27717.8473,1
"Bahamas, The",BHS,LAC,7a,cum_emissions_per_capita_1994_2017,7.737610823,-1
"Bahamas, The",BHS,LAC,8a,emissions_per_cap_2017,8.31069599,-1
"Bahamas, The",BHS,LAC,2a,poverty_ratio_320,3.75,1
"Bahamas, The",BHS,LAC,B,undernourishment_prevalence,1.17,1
"Bahamas, The",BHS,LAC,C,stunting_prevalence_under_5_yrs,2.58,1
"Bahamas, The",BHS,LAC,D,wasting_prevalence_in_children_under_5,0.7,1
"Bahamas, The",BHS,LAC,E,maternal_mortality_rate_per_100k_births,80,1
"Bahamas, The",BHS,LAC,F,neonatal_mortality_rate_1k_births,4,1
"Bahamas, The",BHS,LAC,G,under_5_mortality_rate_1k_births,7.2,1
"Bahamas, The",BHS,LAC,H,life_expec_at_birth_yrs,75.7,-1
"Bahamas, The",BHS,LAC,I,univ_health_coverage_index,69.541,-1
"Bahamas, The",BHS,LAC,J,net_primary_enrolment_rate,88.19669,-1
"Bahamas, The",BHS,LAC,K,lower_secondary_completion_rate,96.67644,-1
"Bahamas, The",BHS,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
"Bahamas, The",BHS,LAC,M,ratio_female_to_male_labour_force_rate,85.54542431,-1
"Bahamas, The",BHS,LAC,N,population_rate_using_basic_drinking_water_services,97.79174973,-1
"Bahamas, The",BHS,LAC,O,population_rate_using_basic_sanitation_services,92.01119677,-1
"Bahamas, The",BHS,LAC,P,access_to_electricity_pop_rate,100,-1
"Bahamas, The",BHS,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
"Bahamas, The",BHS,LAC,R,unemployment_rate,12.32600021,1
"Bahamas, The",BHS,LAC,S,population_using_the_internet,85,-1
Barbados,BRB,LAC,A,global_index_score_2019,67.08306453,NA
Barbados,BRB,LAC,1a,index_to_be_defined,32.91693547,-1
Barbados,BRB,LAC,3a,inverse_global_index_2019,0.39301422,-1
Barbados,BRB,LAC,MJC1,mjc_criteria_sdr_mild_version,0.005099834,1
Barbados,BRB,LAC,MJC2,mjc_criteria_sdr_medium_version,0.004979354,1
Barbados,BRB,LAC,MJC3,mjc_criteria_sdr_heavy_version,7.76528e-4,1
Barbados,BRB,LAC,MJC4,mjc_criteria_sdr_ponderated,0.003618572,1
Barbados,BRB,LAC,MJC5,mjc_criteria_equality,0.005255845,1
Barbados,BRB,LAC,MJC6,mjc_criteria_capacity,0.100998808,1
Barbados,BRB,LAC,MJC7,mjc_criteria_historical_responsability,0.191501976,1
Barbados,BRB,LAC,MJC8,mjc_criteria_present_responsability,0.175322975,1
Barbados,BRB,LAC,MJC9,mjc_criteria_ponderated,0.073321425,1
Barbados,BRB,LAC,5a,population_2019,287010,-1
Barbados,BRB,LAC,6a,gdp_per_capita_ppp_2017,16869.29344,1
Barbados,BRB,LAC,7a,cum_emissions_per_capita_1994_2017,5.262605569,-1
Barbados,BRB,LAC,8a,emissions_per_cap_2017,5.295982718,-1
Barbados,BRB,LAC,2a,poverty_ratio_320,6.29,1
Barbados,BRB,LAC,B,undernourishment_prevalence,3.7,1
Barbados,BRB,LAC,C,stunting_prevalence_under_5_yrs,7.7,1
Barbados,BRB,LAC,D,wasting_prevalence_in_children_under_5,6.8,1
Barbados,BRB,LAC,E,maternal_mortality_rate_per_100k_births,27,1
Barbados,BRB,LAC,F,neonatal_mortality_rate_1k_births,8.1,1
Barbados,BRB,LAC,G,under_5_mortality_rate_1k_births,12.4,1
Barbados,BRB,LAC,H,life_expec_at_birth_yrs,75.6,-1
Barbados,BRB,LAC,I,univ_health_coverage_index,74.626,-1
Barbados,BRB,LAC,J,net_primary_enrolment_rate,89.17957,-1
Barbados,BRB,LAC,K,lower_secondary_completion_rate,100.75071,-1
Barbados,BRB,LAC,L,literacy_rate_15_24_yrs_both_sexes,99.9,-1
Barbados,BRB,LAC,M,ratio_female_to_male_labour_force_rate,88.9890518,-1
Barbados,BRB,LAC,N,population_rate_using_basic_drinking_water_services,98.13116783,-1
Barbados,BRB,LAC,O,population_rate_using_basic_sanitation_services,96.45610169,-1
Barbados,BRB,LAC,P,access_to_electricity_pop_rate,100,-1
Barbados,BRB,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,99.44,-1
Barbados,BRB,LAC,R,unemployment_rate,9.527999878,1
Barbados,BRB,LAC,S,population_using_the_internet,81.76077839,-1
Dominica,DMA,LAC,A,global_index_score_2019,67.08306453,NA
Dominica,DMA,LAC,1a,index_to_be_defined,32.91693547,-1
Dominica,DMA,LAC,3a,inverse_global_index_2019,0.39301422,-1
Dominica,DMA,LAC,MJC1,mjc_criteria_sdr_mild_version,0.00139786,1
Dominica,DMA,LAC,MJC2,mjc_criteria_sdr_medium_version,0.001364837,1
Dominica,DMA,LAC,MJC3,mjc_criteria_sdr_heavy_version,NA,1
Dominica,DMA,LAC,MJC4,mjc_criteria_sdr_ponderated,0.001381349,1
Dominica,DMA,LAC,MJC5,mjc_criteria_equality,0.001440623,1
Dominica,DMA,LAC,MJC6,mjc_criteria_capacity,0.261695014,1
Dominica,DMA,LAC,MJC7,mjc_criteria_historical_responsability,0.546544146,1
Dominica,DMA,LAC,MJC8,mjc_criteria_present_responsability,0.479128563,1
Dominica,DMA,LAC,MJC9,mjc_criteria_ponderated,0.194338335,1
Dominica,DMA,LAC,5a,population_2019,74679,-1
Dominica,DMA,LAC,6a,gdp_per_capita_ppp_2017,9123.402264,1
Dominica,DMA,LAC,7a,cum_emissions_per_capita_1994_2017,2.764291114,-1
Dominica,DMA,LAC,8a,emissions_per_cap_2017,3.053067127,-1
Dominica,DMA,LAC,2a,poverty_ratio_320,NA,1
Dominica,DMA,LAC,B,undernourishment_prevalence,5.2,1
Dominica,DMA,LAC,C,stunting_prevalence_under_5_yrs,NA,1
Dominica,DMA,LAC,D,wasting_prevalence_in_children_under_5,NA,1
Dominica,DMA,LAC,E,maternal_mortality_rate_per_100k_births,NA,1
Dominica,DMA,LAC,F,neonatal_mortality_rate_1k_births,27.3,1
Dominica,DMA,LAC,G,under_5_mortality_rate_1k_births,34,1
Dominica,DMA,LAC,H,life_expec_at_birth_yrs,NA,-1
Dominica,DMA,LAC,I,univ_health_coverage_index,64.027,-1
Dominica,DMA,LAC,J,net_primary_enrolment_rate,95.63788,-1
Dominica,DMA,LAC,K,lower_secondary_completion_rate,96.8383,-1
Dominica,DMA,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Dominica,DMA,LAC,M,ratio_female_to_male_labour_force_rate,NA,-1
Dominica,DMA,LAC,N,population_rate_using_basic_drinking_water_services,96.5,-1
Dominica,DMA,LAC,O,population_rate_using_basic_sanitation_services,77.8927615,-1
Dominica,DMA,LAC,P,access_to_electricity_pop_rate,100,-1
Dominica,DMA,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,90.6,-1
Dominica,DMA,LAC,R,unemployment_rate,NA,1
Dominica,DMA,LAC,S,population_using_the_internet,69.61966879,-1
Grenada,GRD,LAC,A,global_index_score_2019,67.08306453,NA
Grenada,GRD,LAC,1a,index_to_be_defined,32.91693547,-1
Grenada,GRD,LAC,3a,inverse_global_index_2019,0.39301422,-1
Grenada,GRD,LAC,MJC1,mjc_criteria_sdr_mild_version,0.001376821,1
Grenada,GRD,LAC,MJC2,mjc_criteria_sdr_medium_version,0.001344294,1
Grenada,GRD,LAC,MJC3,mjc_criteria_sdr_heavy_version,NA,1
Grenada,GRD,LAC,MJC4,mjc_criteria_sdr_ponderated,0.001360557,1
Grenada,GRD,LAC,MJC5,mjc_criteria_equality,0.001418939,1
Grenada,GRD,LAC,MJC6,mjc_criteria_capacity,0.203217493,1
Grenada,GRD,LAC,MJC7,mjc_criteria_historical_responsability,0.542849154,1
Grenada,GRD,LAC,MJC8,mjc_criteria_present_responsability,0.469124595,1
Grenada,GRD,LAC,MJC9,mjc_criteria_ponderated,0.177995966,1
Grenada,GRD,LAC,5a,population_2019,108825,-1
Grenada,GRD,LAC,6a,gdp_per_capita_ppp_2017,13775.7311,1
Grenada,GRD,LAC,7a,cum_emissions_per_capita_1994_2017,2.729612364,-1
Grenada,GRD,LAC,8a,emissions_per_cap_2017,3.105903974,-1
Grenada,GRD,LAC,2a,poverty_ratio_320,NA,1
Grenada,GRD,LAC,B,undernourishment_prevalence,NA,1
Grenada,GRD,LAC,C,stunting_prevalence_under_5_yrs,NA,1
Grenada,GRD,LAC,D,wasting_prevalence_in_children_under_5,NA,1
Grenada,GRD,LAC,E,maternal_mortality_rate_per_100k_births,27,1
Grenada,GRD,LAC,F,neonatal_mortality_rate_1k_births,10.9,1
Grenada,GRD,LAC,G,under_5_mortality_rate_1k_births,16.7,1
Grenada,GRD,LAC,H,life_expec_at_birth_yrs,73.4,-1
Grenada,GRD,LAC,I,univ_health_coverage_index,67.69,-1
Grenada,GRD,LAC,J,net_primary_enrolment_rate,95.16711,-1
Grenada,GRD,LAC,K,lower_secondary_completion_rate,89.87486,-1
Grenada,GRD,LAC,L,literacy_rate_15_24_yrs_both_sexes,99.2,-1
Grenada,GRD,LAC,M,ratio_female_to_male_labour_force_rate,NA,-1
Grenada,GRD,LAC,N,population_rate_using_basic_drinking_water_services,95.62865044,-1
Grenada,GRD,LAC,O,population_rate_using_basic_sanitation_services,78.30225647,-1
Grenada,GRD,LAC,P,access_to_electricity_pop_rate,92.34436798,-1
Grenada,GRD,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,96.58,-1
Grenada,GRD,LAC,R,unemployment_rate,NA,1
Grenada,GRD,LAC,S,population_using_the_internet,59.07173536,-1
St. Kitts and Nevis,KNA,LAC,A,global_index_score_2019,67.08306453,NA
St. Kitts and Nevis,KNA,LAC,1a,index_to_be_defined,32.91693547,-1
St. Kitts and Nevis,KNA,LAC,3a,inverse_global_index_2019,0.39301422,-1
St. Kitts and Nevis,KNA,LAC,MJC1,mjc_criteria_sdr_mild_version,0.001316839,1
St. Kitts and Nevis,KNA,LAC,MJC2,mjc_criteria_sdr_medium_version,0.001285729,1
St. Kitts and Nevis,KNA,LAC,MJC3,mjc_criteria_sdr_heavy_version,NA,1
St. Kitts and Nevis,KNA,LAC,MJC4,mjc_criteria_sdr_ponderated,0.001301284,1
St. Kitts and Nevis,KNA,LAC,MJC5,mjc_criteria_equality,0.001357123,1
St. Kitts and Nevis,KNA,LAC,MJC6,mjc_criteria_capacity,0.130937742,1
St. Kitts and Nevis,KNA,LAC,MJC7,mjc_criteria_historical_responsability,0.215061636,1
St. Kitts and Nevis,KNA,LAC,MJC8,mjc_criteria_present_responsability,0.213901567,1
St. Kitts and Nevis,KNA,LAC,MJC9,mjc_criteria_ponderated,0.087019438,1
St. Kitts and Nevis,KNA,LAC,5a,population_2019,56345,-1
St. Kitts and Nevis,KNA,LAC,6a,gdp_per_capita_ppp_2017,26028.69169,1
St. Kitts and Nevis,KNA,LAC,7a,cum_emissions_per_capita_1994_2017,4.995337152,-1
St. Kitts and Nevis,KNA,LAC,8a,emissions_per_cap_2017,4.933889431,-1
St. Kitts and Nevis,KNA,LAC,2a,poverty_ratio_320,NA,1
St. Kitts and Nevis,KNA,LAC,B,undernourishment_prevalence,1.17,1
St. Kitts and Nevis,KNA,LAC,C,stunting_prevalence_under_5_yrs,2.58,1
St. Kitts and Nevis,KNA,LAC,D,wasting_prevalence_in_children_under_5,0.7,1
St. Kitts and Nevis,KNA,LAC,E,maternal_mortality_rate_per_100k_births,NA,1
St. Kitts and Nevis,KNA,LAC,F,neonatal_mortality_rate_1k_births,8.8,1
St. Kitts and Nevis,KNA,LAC,G,under_5_mortality_rate_1k_births,13.7,1
St. Kitts and Nevis,KNA,LAC,H,life_expec_at_birth_yrs,NA,-1
St. Kitts and Nevis,KNA,LAC,I,univ_health_coverage_index,NA,-1
St. Kitts and Nevis,KNA,LAC,J,net_primary_enrolment_rate,NA,-1
St. Kitts and Nevis,KNA,LAC,K,lower_secondary_completion_rate,NA,-1
St. Kitts and Nevis,KNA,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
St. Kitts and Nevis,KNA,LAC,M,ratio_female_to_male_labour_force_rate,NA,-1
St. Kitts and Nevis,KNA,LAC,N,population_rate_using_basic_drinking_water_services,98.96760204,-1
St. Kitts and Nevis,KNA,LAC,O,population_rate_using_basic_sanitation_services,91.60912585,-1
St. Kitts and Nevis,KNA,LAC,P,access_to_electricity_pop_rate,100,-1
St. Kitts and Nevis,KNA,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
St. Kitts and Nevis,KNA,LAC,R,unemployment_rate,NA,1
St. Kitts and Nevis,KNA,LAC,S,population_using_the_internet,80.71019081,-1
St. Lucia,LCA,LAC,A,global_index_score_2019,67.08306453,NA
St. Lucia,LCA,LAC,1a,index_to_be_defined,32.91693547,-1
St. Lucia,LCA,LAC,3a,inverse_global_index_2019,0.39301422,-1
St. Lucia,LCA,LAC,MJC1,mjc_criteria_sdr_mild_version,9.44816e-4,1
St. Lucia,LCA,LAC,MJC2,mjc_criteria_sdr_medium_version,9.22495e-4,1
St. Lucia,LCA,LAC,MJC3,mjc_criteria_sdr_heavy_version,NA,1
St. Lucia,LCA,LAC,MJC4,mjc_criteria_sdr_ponderated,9.33656e-4,1
St. Lucia,LCA,LAC,MJC5,mjc_criteria_equality,9.73719e-4,1
St. Lucia,LCA,LAC,MJC6,mjc_criteria_capacity,0.30684491,1
St. Lucia,LCA,LAC,MJC7,mjc_criteria_historical_responsability,0.53603897,1
St. Lucia,LCA,LAC,MJC8,mjc_criteria_present_responsability,0.477243337,1
St. Lucia,LCA,LAC,MJC9,mjc_criteria_ponderated,0.20384836,1
St. Lucia,LCA,LAC,5a,population_2019,180454,-1
St. Lucia,LCA,LAC,6a,gdp_per_capita_ppp_2017,12712.37206,1
St. Lucia,LCA,LAC,7a,cum_emissions_per_capita_1994_2017,3.806966458,-1
St. Lucia,LCA,LAC,8a,emissions_per_cap_2017,4.25593226,-1
St. Lucia,LCA,LAC,2a,poverty_ratio_320,10.26,1
St. Lucia,LCA,LAC,B,undernourishment_prevalence,NA,1
St. Lucia,LCA,LAC,C,stunting_prevalence_under_5_yrs,2.5,1
St. Lucia,LCA,LAC,D,wasting_prevalence_in_children_under_5,3.7,1
St. Lucia,LCA,LAC,E,maternal_mortality_rate_per_100k_births,48,1
St. Lucia,LCA,LAC,F,neonatal_mortality_rate_1k_births,12.4,1
St. Lucia,LCA,LAC,G,under_5_mortality_rate_1k_births,16.6,1
St. Lucia,LCA,LAC,H,life_expec_at_birth_yrs,75.6,-1
St. Lucia,LCA,LAC,I,univ_health_coverage_index,68.604,-1
St. Lucia,LCA,LAC,J,net_primary_enrolment_rate,93.4385,-1
St. Lucia,LCA,LAC,K,lower_secondary_completion_rate,90.47275,-1
St. Lucia,LCA,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
St. Lucia,LCA,LAC,M,ratio_female_to_male_labour_force_rate,80.85487273,-1
St. Lucia,LCA,LAC,N,population_rate_using_basic_drinking_water_services,98.16245367,-1
St. Lucia,LCA,LAC,O,population_rate_using_basic_sanitation_services,90.90809761,-1
St. Lucia,LCA,LAC,P,access_to_electricity_pop_rate,97.76091766,-1
St. Lucia,LCA,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,97.23,-1
St. Lucia,LCA,LAC,R,unemployment_rate,20.4260006,1
St. Lucia,LCA,LAC,S,population_using_the_internet,50.81524478,-1
St. Vincent and the Grenadines,VCT,LAC,A,global_index_score_2019,67.08306453,NA
St. Vincent and the Grenadines,VCT,LAC,1a,index_to_be_defined,32.91693547,-1
St. Vincent and the Grenadines,VCT,LAC,3a,inverse_global_index_2019,0.39301422,-1
St. Vincent and the Grenadines,VCT,LAC,MJC1,mjc_criteria_sdr_mild_version,7.1286e-4,1
St. Vincent and the Grenadines,VCT,LAC,MJC2,mjc_criteria_sdr_medium_version,6.96019e-4,1
St. Vincent and the Grenadines,VCT,LAC,MJC3,mjc_criteria_sdr_heavy_version,NA,1
St. Vincent and the Grenadines,VCT,LAC,MJC4,mjc_criteria_sdr_ponderated,7.04439e-4,1
St. Vincent and the Grenadines,VCT,LAC,MJC5,mjc_criteria_equality,7.34667e-4,1
St. Vincent and the Grenadines,VCT,LAC,MJC6,mjc_criteria_capacity,0.107553218,1
St. Vincent and the Grenadines,VCT,LAC,MJC7,mjc_criteria_historical_responsability,0.296630181,1
St. Vincent and the Grenadines,VCT,LAC,MJC8,mjc_criteria_present_responsability,0.295315889,1
St. Vincent and the Grenadines,VCT,LAC,MJC9,mjc_criteria_ponderated,0.10124134,1
St. Vincent and the Grenadines,VCT,LAC,5a,population_2019,110488,-1
St. Vincent and the Grenadines,VCT,LAC,6a,gdp_per_capita_ppp_2017,10697.45083,1
St. Vincent and the Grenadines,VCT,LAC,7a,cum_emissions_per_capita_1994_2017,2.711158418,-1
St. Vincent and the Grenadines,VCT,LAC,8a,emissions_per_cap_2017,3.041054232,-1
St. Vincent and the Grenadines,VCT,LAC,2a,poverty_ratio_320,NA,1
St. Vincent and the Grenadines,VCT,LAC,B,undernourishment_prevalence,5.7,1
St. Vincent and the Grenadines,VCT,LAC,C,stunting_prevalence_under_5_yrs,NA,1
St. Vincent and the Grenadines,VCT,LAC,D,wasting_prevalence_in_children_under_5,NA,1
St. Vincent and the Grenadines,VCT,LAC,E,maternal_mortality_rate_per_100k_births,45,1
St. Vincent and the Grenadines,VCT,LAC,F,neonatal_mortality_rate_1k_births,9.6,1
St. Vincent and the Grenadines,VCT,LAC,G,under_5_mortality_rate_1k_births,16.2,1
St. Vincent and the Grenadines,VCT,LAC,H,life_expec_at_birth_yrs,72,-1
St. Vincent and the Grenadines,VCT,LAC,I,univ_health_coverage_index,64.249,-1
St. Vincent and the Grenadines,VCT,LAC,J,net_primary_enrolment_rate,93.44302,-1
St. Vincent and the Grenadines,VCT,LAC,K,lower_secondary_completion_rate,102.11841,-1
St. Vincent and the Grenadines,VCT,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
St. Vincent and the Grenadines,VCT,LAC,M,ratio_female_to_male_labour_force_rate,73.29806541,-1
St. Vincent and the Grenadines,VCT,LAC,N,population_rate_using_basic_drinking_water_services,95.1452199,-1
St. Vincent and the Grenadines,VCT,LAC,O,population_rate_using_basic_sanitation_services,87.1843449,-1
St. Vincent and the Grenadines,VCT,LAC,P,access_to_electricity_pop_rate,100,-1
St. Vincent and the Grenadines,VCT,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,95.98,-1
St. Vincent and the Grenadines,VCT,LAC,R,unemployment_rate,18.25300026,1
St. Vincent and the Grenadines,VCT,LAC,S,population_using_the_internet,65.56,-1
Montenegro,MNE,Europe,A,global_index_score_2019,67.25013397,NA
Montenegro,MNE,Europe,1a,index_to_be_defined,32.74986603,-1
Montenegro,MNE,Europe,3a,inverse_global_index_2019,0.389393502,-1
Montenegro,MNE,Europe,MJC1,mjc_criteria_sdr_mild_version,0.007921993,1
Montenegro,MNE,Europe,MJC2,mjc_criteria_sdr_medium_version,0.0077,1
Montenegro,MNE,Europe,MJC3,mjc_criteria_sdr_heavy_version,3.21665e-5,1
Montenegro,MNE,Europe,MJC4,mjc_criteria_sdr_ponderated,0.005218946,1
Montenegro,MNE,Europe,MJC5,mjc_criteria_equality,0.0082059880000000009,1
Montenegro,MNE,Europe,MJC6,mjc_criteria_capacity,0.170029175,1
Montenegro,MNE,Europe,MJC7,mjc_criteria_historical_responsability,0.185215235,1
Montenegro,MNE,Europe,MJC8,mjc_criteria_present_responsability,0.198486027,1
Montenegro,MNE,Europe,MJC9,mjc_criteria_ponderated,0.093826185,1
Montenegro,MNE,Europe,5a,population_2019,629355,-1
Montenegro,MNE,Europe,6a,gdp_per_capita_ppp_2017,16464.64231,1
Montenegro,MNE,Europe,7a,cum_emissions_per_capita_1994_2017,8.000247732,-1
